Ph,K,P,N,Zn,S,CLOUD_AMT,PS,temperature_range,wind_chill,CLOUD0/1,temperature_humidity_ratio,precipitation,(WD10M + GWETTOP)/ WS2M_RANGE,label
6.105022691298756,345.05022691298757,4.849319261037312,0.1348452042216888,2.5223751978568405,6.8995461740248745,59.11,76.89616490762967,16.076826781071194,2.8801507957226002,1,2.523141867740439,6.451242075445615,10.708651850804557,Niger seed
5.4617473719756,321.11452695560786,1.6174737197559916,0.1522050491836688,1.5,9.852421159267976,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Niger seed
5.828102598789412,210.19829002017647,2.4793160080705854,0.16712068399192942,1.3119829002017647,12.520683991929415,59.11,78.04509240654983,16.59820716911214,2.055794285055291,1,2.4476762386113706,7.278703829438704,12.97827323510666,Niger seed
5.520668297097588,128.588700887758,1.2433691983240927,0.09732580780081589,0.704908720560677,14.745263238272234,59.11,78.22158109149082,16.662865388252353,2.377652245802886,1,2.4351553673150095,7.459212509179757,12.858441179348523,Niger seed
5.899357572486238,444.05770337510864,2.525639549985514,0.18776287732555771,1.7948720900028972,9.525639549985513,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Niger seed
6.814059590055868,434.61980136648043,3.7685998047885083,0.16739925070676764,1.5925600780845965,11.925600780845967,56.682611952231454,78.97428261101197,16.74641770737337,10.737341556825662,1,2.462747316547488,7.348585173753027,9.871765905580832,Niger seed
6.413500000474419,287.309701481916,1,0.22480656717012704,1.27309701481916,5.7309701481915996,59.11,77.52391044742131,16.396650497904993,5.687508778694621,1,2.435651242734835,7.619009951016216,8.269514106497985,Niger seed
5.222885820070376,129.17248006924711,1.25704726643208,0.1768190133768888,1.168657460211128,13.799330865024558,59.11,77.96724800692472,16.360363159305948,2.0089146472571837,1,2.50837067398464,6.751126080616017,13.31894211680077,Niger seed
5.084839204683094,236.18147017561603,2.787901988292265,0.2232931558588789,0.784839204683094,16.484686081954145,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Niger seed
6.362993020458917,440.39742352269275,3.013676863640965,0.16897344074982285,1.6972646272718068,10.013676863640965,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Niger seed
6.621501410341446,266.17516453983535,1,0.18354137318069785,0.9366698007587684,5.658325498103079,59.11,77.19783443026557,15.69982658850783,2.845553687835763,1,2.6393587391163464,5.558656776454713,12.068380234212158,Niger seed
5.642425238012303,319.1359682553779,4.300446454653203,0.17940722504519807,2.2411285847804674,8.94545842824798,59.11,78.36428618363438,16.558137959180204,6.331299964038262,1,2.4163740882692353,7.90110538633724,9.231737037568188,Niger seed
5.794165451948981,240.29579081821433,2,0.13615201773241148,1.5077793974013585,10.509724246751698,59.11,77.77933527688164,16.502190617901203,4.537656897535285,1,2.4325988788026525,7.590629414387342,9.865712261619159,Niger seed
5.893678472941775,164.3977111341368,3,0.20947181523549813,1.6349427783534207,5.825286108232897,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Niger seed
5.8559407076942955,351.92326107681373,3.6782212308288753,0.11927798183097103,2.091584953860071,8.279703538471479,59.11,77.98148460306739,16.585717596025745,3.6276365855675805,1,2.430183164897829,7.568168378126933,11.128981702567579,Niger seed
5.028806490448884,121.46090384718214,1.9423870191022332,0.2214679254641881,0.5115225961795533,18.76954807640893,59.11,77.21337427898754,15.463710317485619,0.9159322359421682,1,2.7253896130474082,4.652273088235008,14.683922056504422,Niger seed
5.429411369081688,219.1617642113521,5.191178943239452,0.15617502269893815,1.351470736594367,8.838235788647891,59.11,76.6613231585141,15.943749789357735,0.5782400233051517,1,2.573645256396956,5.739410639826737,13.034730670032353,Niger seed
5.407862759567571,222.70192895134392,2.2137240432429053,0.16194488879351043,2.1717655740542567,18.290207654056758,56.86803478638192,78.80013576454019,16.263361338035498,15.779798373448134,1,2.4414828646471265,8.049564088061867,2.097767096699139,Niger seed
5.993646845579441,167.59669905854213,3,0.16500588308626435,1.7149174764635533,5.425412617682233,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Niger seed
6.299375333401147,254.46739710262864,1.5665753621714185,0.13603386218014898,0.9699726086514256,8.266301448685674,59.11,77.229320550704,15.90486120614349,4.176170188427446,1,2.5707219719733225,6.271405086103825,10.27121871646985,Niger seed
5.949973289629248,248.83288816048747,1.7820855261163489,0.19214371512338194,0.7608957236941826,9.51938486752357,59.11,77.580147039364,15.899947615200865,1.4476873047092362,1,2.619806101665707,5.673401796017899,14.01983543060026,Niger seed
5.655564969599185,213.4896230073619,2,0.16380876279378329,1.7988470008179902,16.491929005725932,59.11,78.41461951026993,16.497127866669924,8.054398807112298,1,2.4117055687371027,8.060875566982709,7.657144793978562,Niger seed
5.848575935688395,212.64681389915424,2.0664593598028556,0.20155910768179575,1.8209598928139914,6.4706534704101974,58.235633157608895,79.50830106310337,17.241383641709714,7.7415776215255345,1,2.7060465906661566,5.357433251212621,9.709198554097014,Niger seed
5.31161498416821,109.90745058049899,2.627950052772636,0.1783345703142044,0.886024973613682,16.88385015831791,59.11,78.45722351741497,16.44548664621082,9.512894009574278,1,2.407753959479407,8.196111013808373,6.324351122657731,Niger seed
5.332569619359095,489.806835997361,3.348607612818097,0.2205420507992083,1.9,12.371519032045242,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Niger seed
5.5,332.7358248554116,1.7214220673287317,0.1395312846952702,1.6950045528698878,10.442844134657463,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Niger seed
5.214127804927551,116.54300488695911,2.7174439014489886,0.20774715119129616,0.798894634492854,17.152331704346967,59.11,78.53337824373908,16.353177887607007,12.119956359611313,1,2.400690452036664,8.437844576739867,3.941980447044391,Niger seed
5.871005135729045,335.9349113905719,8.101364326816494,0.1474693323552241,2.8207789362701057,12.107194465404193,55.7266815123911,78.9122038171818,16.246406058153916,16.830452339173732,1,2.4644511363943593,7.776556882143493,1.90139668650143,Niger seed
5.461516459867212,308.0007150543156,1,0.21797380720331327,1.5307582299336062,7.846208850331969,59.11,78.1023604963187,16.635662843343116,3.0834867723505104,1,2.4287386803596185,7.55473772331074,11.884358062078235,Niger seed
5.944722886899262,211.45975877945943,1.7763855655036886,0.15644163971863406,1.2552771131007379,11.881927827518444,59.11,78.03533014288354,16.607966273828392,3.3852388696506486,1,2.4295397028507333,7.562185540364908,11.465472683094642,Niger seed
5.0665762948844435,234.10960491474074,2.9146457757891744,0.23869194138493505,0.7042677112105412,14.615905991051285,59.11,78.20305517668405,16.64083077749033,2.3507929744329608,1,2.4404884545782224,7.407634678187843,12.89198459801241,Niger seed
5.9573041428930855,205.2924219548174,3.661820143899463,0.2011397108411152,1.6094423716226587,8.696458868729323,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Niger seed
5.7601306803973,219.57516335049664,3.1241832475168754,0.1372000022122049,1.2274509948510126,8.424836649503375,59.11,76.97137251287248,16.1194444242176,3.617333163543095,1,2.506968257503726,6.679204683504267,9.963729713838042,Niger seed
5.5,334.6916939446326,1.6063709444333756,0.14962126817319296,1.775540338896637,10.212741888866752,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Niger seed
6.112265645655412,113.23701418727002,9.153646446148326,0.0370471123835929,0.8575731569768439,7.334785269883092,59.11,77.39405466064797,15.543356399693778,3.0242878054786573,1,2.684366038013925,5.177277148948656,12.696868349647147,Niger seed
5.956681604054115,215.90518868726042,1.4231305023164231,0.14656841975481402,1.6391501561773776,8.068246855212326,58.00440094556031,80.09494574922661,17.49033889832989,8.006317009259819,1,2.776815238752566,4.7524707868792575,10.476502660353153,Niger seed
5.912600383707784,341.20321227864906,6.951204604493409,0.13061377442741268,2.820321227864909,9.349598465168864,59.11,77.45780726328105,16.369337029590127,5.985087016467725,1,2.43644118541777,7.626354749259761,7.856422784110682,Niger seed
5.7335851799154725,345.333693114165,1.3336931141649604,0.18040919203953115,2.133261377167008,7.665227543340158,59.11,77.67938477477792,16.422482157000076,1.407824518751151,1,2.484623783572421,6.8153315861142385,13.283978388319584,Niger seed
6.0991664091155835,294.34702069144214,1,0.2208656684127924,1.3434702069144215,6.434702069144217,59.11,77.74910466212616,16.489699495892456,4.67374675739205,1,2.432960139054141,7.59398837158502,9.676795422160627,Niger seed
6.212038066204768,113.15356816281056,9.82665677385398,0.017497315279414193,0.8748065750717327,6.168354971460623,59.11,77.2643505139338,15.460968567513007,1.854960173200404,1,2.7158639271012373,4.804491104986766,13.81388141672952,Niger seed
5.089310547811323,236.34914554292462,2.7767236304716927,0.2222966945183621,0.7893105478113229,16.56293458669815,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Niger seed
6.012203505212439,204.66195236061318,4.42406329671486,0.2128971203328636,1.7496940614279477,5.796307980832232,59.11,78.13284634996059,16.648259428641225,2.946247897676731,1,2.4283743699662437,7.551350406236772,12.074869937698532,Niger seed
5.988494673338238,159.62831557779413,2,0.12473722506043118,1.700884154078434,8.867263651813701,57.810343470353466,77.79672976227401,16.37578232443756,10.658909245492385,1,2.456178491281174,7.530190812454274,5.9794795152276725,Niger seed
6.720063388151862,377.2224737625074,10.594743777383792,0.17066479520694502,1.7588944227751626,9.99812430335636,59.11,77.01495698661124,16.103220071717686,0.23057504069578538,1,2.5517511100045125,5.973464017646507,13.839392006012709,Niger seed
6.096014046285886,345.85144863755124,1.8514486375512653,0.14566779642031008,2.029710272489747,5.594205449794939,59.11,76.79402282978734,15.997059702037285,-0.160881526,1,2.5740721500471606,5.693527951290799,14.02407699586259,Niger seed
5.839744683615714,210.2412595175163,2.3555063666672904,0.2174271710040299,1.5651233920908605,7.914451297166219,59.11,77.67154896271086,16.45765391191389,5.022881048900561,1,2.4338869409634567,7.602605671526785,9.19213516188994,Niger seed
5.76133534559267,225.64441090678883,1.5644410906788826,0.13813276748257555,1.551552872543106,9.693323272036647,59.11,77.83186344705173,16.523894965887447,4.301189615119708,1,2.431971159514792,7.58479295103055,10.193970749623457,Niger seed
5.542300793509432,215.15226339907022,4.347508588265671,0.2056117601932644,1.564764539586414,6.848368953636241,59.11,76.90345119026415,16.08095567458107,2.951570688268807,1,2.5215749318564384,6.473327607713889,10.636482111945048,Niger seed
6.4469566303981765,257.0340283547509,1.2457464556561368,0.1496049249257454,0.8737239366968411,6.982985822624547,59.11,77.18440450379187,15.612372186343656,2.277999428409113,1,2.668634709711913,5.254644809925949,12.834932184994937,Niger seed
5.170898846747323,127.26629104740186,1.430337177508921,0.18896663614337536,1.0126965402419708,15.012360242562448,59.11,77.7766291047402,16.133642192631445,1.7325512462908779,1,2.5632444683408786,6.2204257279865125,13.664080789191136,Niger seed
5.095573563330266,366.7404406111622,2,0.20032272131445172,1.621730395925585,14.261568325953194,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Niger seed
6.157786889719001,115.91004089459187,8.745440626441242,0.01797404972720876,0.8562243863082628,6.892776584213307,59.11,77.34554302663638,15.620911024696143,1.1075533405812508,1,2.6873419661682822,5.020242897000006,14.444614487463573,Niger seed
5.838194832571282,210.2731864490316,2.3646504878294397,0.21870879555860334,1.5719427366863619,7.783643869016149,59.11,77.6566703926843,16.45150616946735,5.089860252802291,1,2.4340647420433577,7.604258845975471,9.099156158723346,Niger seed
5.89650858861481,113.41746554406761,7.698267025019903,0.07932339139650807,0.8203060289425581,9.857181409466852,59.11,77.67453883480074,15.721519424198975,5.552949406224393,1,2.616252106177342,5.983423970967852,10.281336575409311,Niger seed
5.222889460484661,118.12010288723904,2.5422107903067728,0.202753007523743,0.8602262233926294,16.62663237092032,59.11,78.50446478040061,16.38822450961641,11.130139898869572,1,2.4033722352081712,8.346066234844844,4.846488814585738,Niger seed
5.386360350863293,145.90369854339644,2.445065587633645,0.20302981611182985,1.7002439200131485,12.189755359447762,59.11,77.18257037539878,15.600428516925696,2.2004884022789346,1,2.6726329362851957,5.213125820172789,12.939620375243543,Niger seed
6.056561851084426,169.60997923470165,3,0.13702128863764715,1.7652494808675412,5.173752595662295,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Niger seed
5.0759920573752995,232.54404765574822,2.8480158852494015,0.22877980266752213,0.8823809377007183,14.392063540997606,59.11,78.25,16.69666667,2.418854593090277,1,2.4269743667768147,7.538333334,12.806985294117647,Niger seed
6.05446554363238,345.79209363376054,1.792093633760543,0.14965051717466754,2.0415812732478913,5.831625464957828,59.11,76.89551988626948,16.045829730142103,0.01895345210184729,1,2.563817873865889,5.822130459598008,13.93923279107475,Niger seed
6.359489476659912,286.8815732944484,1,0.23756001552238817,1.4023992145425999,5.8095968581704,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Niger seed
5.719483374909197,244.77336431669596,2.3459242046280018,0.16076756347618623,0.9616303181487993,11.729621023140009,59.11,77.62208723644288,16.437216601506087,5.2455440496541605,1,2.4344780157998493,7.6081014188941865,8.883039462834951,Niger seed
6.132982066018088,290.97798391243884,1,0.2427150837051963,1.5228818797776127,6.291527519110451,59.11,77.29,16.3,6.74050886705135,1,2.438446506666607,7.6450000007500005,6.807763401109058,Niger seed
5.740212789728921,245.33687982881537,2.05100924393728,0.2031964799258222,0.747449537803136,10.729541597717759,59.11,77.7280550841655,16.07586854702888,1.6621275822639405,1,2.5772275559860414,6.0851912388975835,13.752029952583019,Niger seed
5.559182576732569,297.9632696930697,1.4816348465348623,0.2175454102623468,1.5555095460395412,10.371443925744035,54.05765045984929,79.25988652232759,16.594599980484904,21.973093706622095,1,2.507378707036295,7.198685042559665,3.5878513593596963,Niger seed
5.53205213014926,218.3537742902877,1.8231128548561455,0.15251767376041497,2.0877354258273746,17.877354258273748,59.11,78.35181558276443,16.29725629196396,12.482120518895396,1,2.4038096556726285,8.419412011007898,3.248405249600198,Niger seed
6.518033839559527,258.6020450303059,1.036177724517649,0.15974885369373262,0.8108533173552948,6.578843592282384,59.11,77.18979549696942,15.435665857094262,0.8817472085682014,1,2.7321772779683875,4.586627615576255,14.72661430490716,Niger seed
